id,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,rating
273256,1429642,Delia,Manhattan,East Harlem,Privaate room,200,6,0,,,1,0,0.095698091
274062,1433395,Stacia,Manhattan,Harlem,Privaate room,99,2,54,43640,0.88,1,50,0.386254442
274329,1434654,Andrew,Brooklynn,Bushwick,Entire home/apt,110,3,115,43641,1.75,2,28,0.951789943
274376,1434931,Aaron,Brooklynn,Clinton Hill,Entire home/apt,135,5,6,43640,0.13,1,317,0.382806401
274743,1436404,Catherine,Manhattan,Upper East Side,Entire home/apt,110,15,1,41882,0.02,1,275,0.401218077
275976,1417757,Kwab,Brooklynn,Bedford-Stuyvesant,Entire home/apt,165,3,204,43646,2.31,1,80,0.191650235
276216,1440691,Dena,Brooklynn,Sunset Park,Entire home/apt,127,180,1,42614,0.03,1,365,0.884113501
276317,130901,Chauncey,Brooklynn,Prospect Heights,Entire home/apt,402,3,89,43639,0.97,1,340,0.782228776
276482,305972,Allan,Manhattan,Harlem,Privaate room,85,6,130,43618,1.42,2,97,0.987351938
277207,1447684,Rosa,Brooklynn,Greenpoint,Privaate room,75,7,15,43624,0.25,3,365,0.479711159
277370,1448432,Jim,Manhattan,East Village,Entire home/apt,139,30,52,43598,0.6,1,314,0.965960739
277883,950657,Michelle,Brooklynn,Prospect-Lefferts Gardens,Entire home/apt,70,6,58,43098,0.63,1,0,0.160662232
278090,1451723,Bia,Manhattan,East Harlem,Privaate room,50,3,208,43627,2.32,1,339,0.295537534
278145,1452026,Heidi,Queens,Astoria,Privaate room,30,5,3,42906,0.03,1,0,0.022645023
278631,1132207,Cathryne,Manhattan,West Village,Entire home/apt,250,30,7,41385,0.08,1,35,0.767508813
278876,368528,Ally,Brooklynn,Crown Heights,Privaate room,64,1,1,42812,0.04,1,0,0.922832035
279093,1455825,Erica,Manhattan,Harlem,Entire home/apt,300,3,2,43200,0.06,1,365,0.792122997
279857,1420300,Gordy,Brooklynn,Bedford-Stuyvesant,Entire home/apt,800,4,122,43648,1.37,1,257,0.943775165
279969,240427,Naimah,Brooklynn,Bedford-Stuyvesant,Entire home/apt,100,3,63,43634,0.72,2,5,0.653815538
280315,1151818,Gabrielle,Brooklynn,Crown Heights,Entire home/apt,250,5,26,41943,0.28,1,0,0.319033562
281521,70614,Vimal,Manhattan,West Village,Entire home/apt,200,27,1,41184,0.01,1,0,0.810022726
281756,1468658,Barbara,Brooklynn,Greenpoint,Entire home/apt,140,5,14,43635,0.16,1,0,0.895915648
281851,1469036,Tw,Manhattan,Harlem,Privaate room,130,1,107,43641,2.38,1,304,0.29761271
282341,1471384,Dan,Brooklynn,Kensington,Entire home/apt,90,30,3,42946,0.05,1,286,0.089877723
282443,36897,Lydia,Manhattan,Chinatown,Entire home/apt,90,3,107,43603,1.17,1,0,0.702554631
282514,1464358,Dian,Brooklynn,Bedford-Stuyvesant,Privaate room,97,3,29,43641,1.57,1,118,0.880101273
282863,322934,Kate,Brooklynn,Gowanus,Entire home/apt,91,6,69,43637,0.76,1,265,0.376177712
282977,1474071,Diana,Brooklynn,Park Slope,Privaate room,125,3,232,43652,2.52,1,303,0.44780657
283072,1474637,Eliza,Brooklynn,Cypress Hills,Privaate room,75,7,0,,,1,0,0.964525916
283090,511175,Luis,Manhattan,East Village,Entire home/apt,180,7,24,43322,0.26,2,125,0.975338211
283184,1427381,Elizabeth,Brooklynn,Williamsburg,Entire home/apt,300,7,0,,,2,354,0.044892096
283272,524730,Oz,Brooklynn,Williamsburg,Entire home/apt,100,19,5,42585,0.06,2,6,0.795268963
283550,1476954,Jose,Manhattan,Hell's Kitchen,Entire home/apt,175,3,10,43576,0.23,1,0,0.196573513
284208,1366270,Louisa,Brooklynn,South Slope,Privaate room,65,4,36,43416,0.47,2,80,0.518965789
284855,1482460,Dara,Manhattan,West Village,Entire home/apt,240,5,94,43635,1.1,1,134,0.101225821
285442,1475866,Jesper,Manhattan,East Village,Privaate room,300,6,1,41400,0.01,1,0,0.30800683
285492,1486034,Eric,Manhattan,Chelsea,Entire home/apt,385,1,63,43315,0.71,1,364,0.958597472
285716,1487126,Anamaria,Brooklynn,Bushwick,Privaate room,47,15,5,41528,0.06,1,0,0.735162402
286662,1491538,Erika,Brooklynn,Crown Heights,Entire home/apt,110,3,238,43648,2.6,1,297,0.315277868
286838,1492339,Karin,Manhattan,Harlem,Privaate room,75,2,101,42308,1.1,1,0,0.59495401
287397,1029021,Jameelah,Brooklynn,Bedford-Stuyvesant,Entire home/apt,100,3,21,43640,0.23,3,43,0.628739208
287408,1495090,Carey,Manhattan,Hell's Kitchen,Entire home/apt,165,2,72,43312,0.82,1,10,0.359521099
287417,1495196,Yvette,Brooklynn,Bedford-Stuyvesant,Entire home/apt,300,2,40,43639,0.68,1,0,0.673871678
287421,1495141,Keow,Brooklynn,Cobble Hill,Entire home/apt,140,3,103,42948,1.13,1,189,0.291104871
287481,1495502,Olly,Brooklynn,Williamsburg,Entire home/apt,120,6,66,43586,0.72,2,17,0.991222445
287839,1498424,Hibo,Brooklynn,Fort Greene,Entire home/apt,175,3,35,43643,0.4,1,289,0.772571722
287845,1496847,Paul & Ewa,Brooklynn,Carroll Gardens,Entire home/apt,275,31,121,43647,1.33,1,305,0.898148195
289020,347036,Jasmine,Manhattan,East Village,Entire home/apt,179,8,15,43341,0.19,1,0,0.859110457
289037,632334,Michael,Brooklynn,Carroll Gardens,Entire home/apt,189,2,13,42618,0.18,1,0,0.744558489
289288,1502469,Max,Manhattan,East Village,Entire home/apt,219,2,129,43596,1.42,1,220,0.726506809
289665,1503831,Elle,Manhattan,West Village,Entire home/apt,450,20,157,42593,1.71,1,0,0.997040524
289703,815741,Geoff,Manhattan,SoHo,Entire home/apt,249,5,8,42700,0.11,1,0,0.789336636
289958,1454655,Ronaldo,Queens,Long Island City,Privaate room,65,2,5,41891,0.06,1,362,0.314439324
289995,1505217,Pia,Brooklynn,Greenpoint,Entire home/apt,250,4,46,43639,0.52,1,121,0.613863099
290457,207124,Mikki & Bazi,Manhattan,Chinatown,Entire home/apt,139,30,37,43512,0.41,1,153,0.478323472
291524,1470688,Philip,Manhattan,upper West Side,Entire home/apt,209,7,14,43641,0.16,1,205,0.019328018
291714,1321504,Rohan,Brooklynn,Crown Heights,Entire home/apt,120,5,37,43205,0.45,1,310,0.113196885
291812,1509416,Natalia,Queens,Astoria,Entire home/apt,70,5,1,42612,0.03,1,0,0.580032931
292047,1490696,Alejandra,Manhattan,West Village,Privaate room,90,3,209,43650,2.38,1,236,0.18287265
292121,169927,Hubert,Manhattan,Hell's Kitchen,Entire home/apt,199,3,4,43355,0.07,1,200,0.288831384
292266,1513294,Urszula,Brooklynn,Bushwick,Privaate room,50,60,17,43556,0.19,2,74,0.426852785
292637,1021834,Svetlana,Brooklynn,Crown Heights,Entire home/apt,100,5,0,,,1,0,0.503168236
293004,910719,Sena,Manhattan,Harlem,Entire home/apt,110,1,0,,,1,0,0.23531785
293837,1495502,Olly,Brooklynn,Williamsburg,Entire home/apt,157,4,54,43627,0.66,2,12,0.728524736
294227,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,43,43638,0.49,28,84,0.588040905
294239,1521432,Carmen,Queens,Astoria,Entire home/apt,192,3,7,42843,0.08,1,0,0.991456741
294242,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,75,43621,0.93,28,84,0.211237034
294250,45682,Irina,Manhattan,upper West Side,Entire home/apt,150,1,88,43623,0.99,1,0,0.13937838
294259,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,73,43646,0.84,28,56,0.053588267
294263,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,89,43647,1.06,28,62,0.736518378
294280,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,23,43578,0.26,28,81,0.848591725
294297,1521604,Summer,Brooklynn,Williamsburg,Entire home/apt,105,3,11,43639,0.16,1,0,0.94685785
294353,430188,Pam,Brooklynn,Williamsburg,Privaate room,135,28,84,43512,1.12,6,310,0.737333081
294490,417504,The Box House Hotel,Brooklynn,Greenpoint,Entire home/apt,199,3,54,43626,0.61,28,60,0.93388754
294717,1523610,Marissa,Brooklynn,Williamsburg,Privaate room,125,3,17,42144,0.19,1,0,0.076400425
295231,1387286,Felicia,Brooklynn,Williamsburg,Privaate room,60,7,1,41722,0.02,2,0,0.073789744
295379,1525761,Ric,Brooklynn,Williamsburg,Entire home/apt,85,1,73,43635,0.89,1,0,0.580084216
295998,568585,Alan,Manhattan,upper West Side,Entire home/apt,300,3,36,43586,0.47,1,29,0.836163698
296345,496164,Todd,Brooklynn,Williamsburg,Privaate room,75,2,98,43616,1.07,2,264,0.87646446
296361,1528912,Weiwei,Queens,Elmhurst,Privaate room,55,1,63,43603,0.89,2,341,0.14856453
296658,1530106,Glenn,Brooklynn,Crown Heights,Privaate room,44,5,2,42999,0.09,1,0,0.005746451
296717,1530310,Jacques,Brooklynn,Bedford-Stuyvesant,Privaate room,55,5,18,43383,0.2,3,0,0.364213595
296844,839679,Brady,Brooklynn,Williamsburg,Privaate room,30,3,24,41612,0.28,3,0,0.889698223
297611,997124,Alison,Brooklynn,Fort Greene,Privaate room,35,3,1,43233,0.07,1,0,0.564287134
297962,1535987,Sergio,Brooklynn,Williamsburg,Privaate room,70,1,2,43102,0.05,1,363,0.511163783
298073,1536533,Irina,Brooklynn,Williamsburg,Entire home/apt,130,14,23,42682,0.25,1,25,0.341640085
298759,1539749,Edward,Brooklynn,Bedford-Stuyvesant,Privaate room,52,2,93,43653,1.12,4,0,0.503810772
298854,1412944,Jason,Brooklynn,Williamsburg,Privaate room,75,3,0,,,1,358,0.468590301
299062,236421,Jessica,Manhattan,Upper East Side,Privaate room,190,3,0,,,2,0,0.623879138
299078,787261,L,Manhattan,SoHo,Entire home/apt,250,5,152,43639,1.69,1,109,0.121381019
299531,1220404,Tom,Brooklynn,East New York,Entire home/apt,100,1,119,43646,1.39,2,289,0.642851839
299699,1557998,Eliza,Brooklynn,Greenpoint,Entire home/apt,130,4,9,43192,0.1,1,188,0.920315681
301034,1550578,Ron,Manhattan,Harlem,Privaate room,140,2,44,43642,0.49,1,260,0.631174017
302057,1555897,Alice,Brooklynn,Flatbush,Privaate room,75,2,158,43467,1.77,1,168,0.033900249
302758,8605,Dimitry,Manhattan,East Harlem,Entire home/apt,150,7,12,42455,0.14,1,0,0.100979174
303345,1561505,Ibrahima,Manhattan,East Harlem,Entire home/apt,90,3,51,43589,0.57,1,311,0.004105853
303462,1562045,Antonio,Manhattan,upper West Side,Entire home/apt,295,1,0,,,1,146,0.684008075
304799,185753,Carolyn,Manhattan,upper West Side,Entire home/apt,150,2,11,43625,0.13,1,2,0.115627047
305211,1570170,Kristina,Brooklynn,Williamsburg,Entire home/apt,180,3,236,43634,2.74,2,242,0.933560599
306702,1577493,Tina,Brooklynn,Fort Greene,Privaate room,135,3,16,43344,0.18,1,0,0.690726512
306799,1577961,Oona,Brooklynn,Bushwick,Privaate room,65,5,123,43524,1.42,1,46,0.556674056
309342,1586945,Ben,Manhattan,upper West Side,Privaate room,99,3,14,42235,0.22,1,365,0.210557307
310220,1590548,Magdalena,Brooklynn,Greenpoint,Privaate room,149,14,65,43464,0.73,1,364,0.433763864
310272,1390555,Jonathan,Staten Island,Clifton,Privaate room,59,1,50,43619,0.56,1,352,0.120396091
310325,745069,Kimberly,Manhattan,Harlem,Privaate room,75,3,33,43626,0.39,3,301,0.707716007
310338,745069,Kimberly,Manhattan,Harlem,Privaate room,75,3,30,43466,0.35,3,322,0.527600154
310524,1597481,Mary,Brooklynn,Bedford-Stuyvesant,Privaate room,75,3,13,43496,0.15,1,298,0.310017848
310796,1385157,Brian,Manhattan,upper West Side,Entire home/apt,109,30,18,43623,0.2,5,285,0.418522482
311003,72747,Karen,Brooklynn,Crown Heights,Entire home/apt,225,4,1,41385,0.01,1,342,0.178671209
311343,1601664,Junior,Manhattan,East Harlem,Privaate room,86,3,216,43599,2.44,1,250,0.031465423
311356,142147,Richard,Queens,Ridgewood,Privaate room,52,2,98,43586,1.09,1,326,0.117584834
312429,1606222,P,Brooklynn,Prospect Heights,Privaate room,100,2,61,43618,0.86,1,90,0.282640817
313890,1613244,Ariel,Manhattan,Lower East Side,Entire home/apt,99,30,13,43578,0.34,9,289,0.493041632
314982,1617817,Chris,Manhattan,East Village,Privaate room,89,3,136,43647,1.52,1,193,0.692667703
316238,279078,Andrew & Markus,Brooklynn,Bedford-Stuyvesant,Entire home/apt,135,2,39,43625,0.47,2,293,0.401199637
317838,1631400,Sean And Kiana,Manhattan,West Village,Entire home/apt,199,14,65,43647,0.73,1,155,0.803598851
317905,1631733,Jane,Brooklynn,Kensington,Entire home/apt,89,3,62,43467,0.71,1,189,0.000280756
318021,1632149,Michael,Manhattan,Harlem,Privaate room,110,3,47,43646,0.57,1,248,0.313505167
318187,1633100,Ana,Brooklynn,Bushwick,Entire home/apt,120,2,42,43636,0.48,1,238,0.736783369
319724,1639120,Jason,Brooklynn,Williamsburg,Privaate room,59,3,207,43632,2.29,2,284,0.978176097
319798,9647066,Maria Luiza,Brooklynn,Bay Ridge,Privaate room,49,4,72,43649,0.81,2,343,0.025690765
319844,1639884,Nora,Brooklynn,Greenpoint,Privaate room,79,14,22,43587,0.25,1,268,0.856747702
320865,1643782,Katy,Manhattan,Harlem,Entire home/apt,135,30,25,43555,0.28,1,249,0.7167519
320876,516347,Lillian,Brooklynn,South Slope,Entire home/apt,185,2,215,43646,2.42,1,291,0.384375959
320877,1366194,Fabiana,Brooklynn,Williamsburg,Entire home/apt,225,4,26,42910,0.73,1,0,0.420396701
321014,1644452,Erin,Manhattan,Gramercy,Entire home/apt,245,5,18,43102,0.21,1,0,0.298936929
321136,1644999,Candice,Manhattan,Washington Heights,Entire home/apt,115,3,18,43465,0.21,1,31,0.996396492
322037,1649300,James,Brooklynn,Williamsburg,Entire home/apt,325,2,320,43653,3.6,1,0,0.972686986
322604,1651591,Todd,Brooklynn,Williamsburg,Privaate room,95,2,160,43648,1.8,2,79,0.099656503
322974,1610852,Amanda,Manhattan,West Village,Privaate room,120,2,78,43504,1.22,1,0,0.73159175
323706,6064192,Ted And Diane,Manhattan,upper West Side,Entire home/apt,499,30,64,43315,0.72,1,157,0.775261764
324115,1639120,Jason,Brooklynn,Williamsburg,Privaate room,75,2,219,43635,2.44,2,277,0.38640717
324517,1660724,S,Manhattan,Upper East Side,Privaate room,109,1,66,43079,0.94,1,353,0.105078182
324800,1661965,Mathias,Brooklynn,Williamsburg,Entire home/apt,160,3,25,43456,0.29,1,0,0.485921874
325429,92788,Sara,Manhattan,Upper East Side,Entire home/apt,219,4,102,43644,1.15,2,280,0.161042816
326832,668564,Nitzan,Manhattan,Upper East Side,Entire home/apt,159,2,32,43639,0.47,1,7,0.496470517
326956,51038,Erica,Brooklynn,Clinton Hill,Privaate room,180,3,15,43577,0.18,6,266,0.767452017
327521,82896,Esther,Manhattan,East Village,Entire home/apt,150,5,1,42324,0.02,1,0,0.556799815
327778,1675255,Jill,Manhattan,Kips Bay,Entire home/apt,106,3,12,43646,0.14,1,271,0.358107093
328040,1676487,Robyn,Manhattan,Midtown,Entire home/apt,299,10,19,43627,0.27,1,101,0.671517653
328693,1013131,Joseph,Manhattan,upper West Side,Entire home/apt,179,3,297,43640,3.37,1,205,0.918856111
328744,890215,Duane,Brooklynn,Crown Heights,Entire home/apt,165,3,12,43653,0.13,1,343,0.276821965
329064,1680375,Marc,Brooklynn,Flatbush,Entire home/apt,500,4,9,42737,0.11,1,0,0.413108281
329310,1681546,Todd,Manhattan,Chinatown,Entire home/apt,250,15,9,42504,0.1,1,190,0.939965637
329385,312288,Paula,Manhattan,Inwood,Privaate room,87,7,46,43610,0.62,2,310,0.777412197
333189,1697784,Jonathan,Brooklynn,Williamsburg,Privaate room,79,4,42,43640,0.47,2,52,0.884034598
333323,1698391,Pat,Manhattan,Hell's Kitchen,Privaate room,75,2,118,43647,2.11,3,312,0.684717747
334607,52043,Patrick,Brooklynn,Williamsburg,Entire home/apt,200,30,53,43588,0.6,1,0,0.504111089
334781,547177,Chryslaine,Manhattan,Harlem,Privaate room,80,1,15,43640,0.21,1,329,0.709229727
335797,1709216,Steve And Heather,Brooklynn,East Flatbush,Entire home/apt,115,3,64,43596,0.72,4,333,0.142947795
335819,1709216,Steve And Heather,Brooklynn,East Flatbush,Entire home/apt,115,3,51,43582,0.58,4,327,0.333983533
335820,1709216,Steve And Heather,Brooklynn,East Flatbush,Entire home/apt,120,3,79,43584,0.88,4,349,0.476836362
336220,1711529,Jason,Manhattan,Harlem,Privaate room,125,3,202,43635,2.29,1,217,0.910213999
339456,1723485,Mary,Manhattan,upper West Side,Entire home/apt,387,1,23,43465,0.63,1,0,0.403181281
341525,1732559,J,Manhattan,Hell's Kitchen,Privaate room,95,6,62,43617,0.76,2,80,0.844689579
341982,483013,Yj,Manhattan,upper West Side,Entire home/apt,99,2,36,42239,0.45,1,0,0.93985169
342027,168417,Marie,Manhattan,Upper East Side,Entire home/apt,121,1,16,43632,0.19,2,351,0.464328934
342965,1740233,Gladys,Manhattan,Hell's Kitchen,Entire home/apt,350,4,24,42999,0.27,1,362,0.780971804
342995,1740216,Laura,Manhattan,Harlem,Privaate room,75,2,77,43647,0.88,2,144,0.815890626
343276,1732559,J,Manhattan,Hell's Kitchen,Privaate room,95,5,110,43611,1.27,2,43,0.063192035
343971,10609846,Ben,Manhattan,Harlem,Privaate room,89,1,56,43297,0.64,1,365,0.735297675
344019,1746209,R.,Manhattan,West Village,Privaate room,195,1,7,41067,0.08,1,129,0.458418786
344068,1745312,Steven,Manhattan,Flatiron District,Privaate room,160,21,0,,,1,0,0.534196446
344092,1745402,Tony,Brooklynn,Sunset Park,Entire home/apt,70,18,19,42564,0.22,1,0,0.967021441
346248,1755339,Julie,Manhattan,Greenwich Village,Privaate room,100,3,7,42155,0.09,1,0,0.107935207
346805,562614,Beth,Manhattan,Lower East Side,Entire home/apt,140,1,53,41940,0.6,1,0,0.729093943
347865,251176,Jason,Manhattan,East Village,Entire home/apt,189,3,265,43640,2.99,2,355,0.129802904
349841,202507,Nom,Brooklynn,Williamsburg,Privaate room,160,5,0,,,1,0,0.166182945
350168,1774431,Kate,Brooklynn,Park Slope,Entire home/apt,178,30,8,43102,0.1,1,280,0.107769157
350525,74777,Niki & Colin,Brooklynn,Crown Heights,Entire home/apt,145,14,46,43270,0.52,1,38,0.944655489
351530,1747222,Sascha,Brooklynn,Park Slope,Entire home/apt,125,5,6,43408,0.08,1,31,0.122667857
351859,417652,Ron,Manhattan,Chelsea,Entire home/apt,265,4,75,43647,0.86,1,324,0.898707213
352651,1785800,Marvet,Brooklynn,Prospect-Lefferts Gardens,Privaate room,77,5,11,43639,0.13,3,365,0.304043491
352864,1786901,Shai,Manhattan,Upper East Side,Privaate room,60,3,5,43645,1.47,9,0,0.50205014
353317,314377,Marc,Manhattan,Chinatown,Entire home/apt,129,3,132,43639,1.49,1,171,0.358386438
354095,1474749,Jared,Manhattan,East Village,Entire home/apt,199,6,41,43623,0.47,1,36,0.280357784
355106,1797859,Camila,Brooklynn,Prospect-Lefferts Gardens,Privaate room,92,7,34,43562,0.39,1,332,0.28760717
356230,1251762,Molly,Brooklynn,Crown Heights,Entire home/apt,185,3,34,41799,0.39,1,0,0.028324497
357509,684129,Ellie,Manhattan,Midtown,Entire home/apt,110,7,27,43525,0.31,1,192,0.201330298
359982,1631288,Kay,Brooklynn,Williamsburg,Privaate room,65,4,30,43568,0.34,1,139,0.357650598
360400,1386983,Candice,Manhattan,Midtown,Privaate room,135,3,214,43618,2.45,2,167,0.497339318
361803,1562039,Jennifer,Manhattan,Upper East Side,Shared room,115,30,12,43205,0.14,1,0,0.537521937
363320,390251,Lilly,Manhattan,Harlem,Privaate room,175,2,6,43311,0.09,4,10,0.29306431
363673,256239,Tracey,Manhattan,upper West Side,Privaate room,3000,7,0,,,1,365,0.281521873
364275,1840564,Rico,Brooklynn,Williamsburg,Privaate room,72,3,156,43650,1.8,1,110,0.216450748
364785,1842714,Susan,Brooklynn,Park Slope,Privaate room,80,2,30,43463,0.74,1,0,0.193317383
367042,774128,Andre,Brooklynn,Crown Heights,Entire home/apt,125,5,1,41886,0.02,1,0,0.67906515
367810,1728785,Veronika And John,Brooklynn,Greenpoint,Privaate room,120,5,3,43579,0.09,1,242,0.42914917
369411,179679,Ginger,Brooklynn,Williamsburg,Privaate room,94,2,272,43643,3.18,3,22,0.242086722
369567,1863447,Luke,Brooklynn,Prospect Heights,Privaate room,56,3,63,43466,0.82,1,0,0.592580748
369671,1863713,Alix,Manhattan,East Village,Entire home/apt,549,30,58,43647,0.66,1,200,0.85709424
371138,1869567,Max,Brooklynn,Greenpoint,Entire home/apt,190,2,5,42289,0.1,1,0,0.711214201
373618,1879389,Christina,Brooklynn,Williamsburg,Privaate room,129,3,63,43646,0.71,2,87,0.009644418
374548,1884204,Mark,Brooklynn,Bedford-Stuyvesant,Entire home/apt,85,5,268,43648,3.04,2,202,0.161713856
375249,1887999,Rimma & Jim,Staten Island,Graniteville,Privaate room,20,3,80,43611,0.92,1,226,0.188828437
377217,1895957,Ido,Manhattan,upper West Side,Entire home/apt,145,3,22,42839,0.25,1,0,0.064876991
378460,1900800,Geny,Manhattan,Hell's Kitchen,Entire home/apt,200,7,13,43633,0.15,1,327,0.628098846
380416,438133,Ellis,Brooklynn,Park Slope,Entire home/apt,125,4,23,43585,0.67,2,262,0.438332784
380730,1317588,Alexander,Brooklynn,Sheepshead Bay,Entire home/apt,50,30,3,43438,0.08,1,0,0.354074256
382523,732535,William,Manhattan,Harlem,Privaate room,160,3,10,43397,0.12,3,359,0.296820667
382524,732535,William,Manhattan,Harlem,Privaate room,180,3,14,43559,0.16,3,348,0.138725936
385190,1928213,Brace,Manhattan,Inwood,Privaate room,100,1,20,43622,0.28,1,0,0.81927288
385657,1930204,Sophia,Brooklynn,Williamsburg,Privaate room,70,5,2,42139,0.02,1,0,0.738309302
385824,1931205,Orit,Bronx,Spuyten Duyvil,Entire home/apt,120,2,47,43649,1.22,1,318,0.345612144
386555,773928,Nen,Staten Island,Stapleton,Privaate room,110,2,6,43466,0.19,1,363,0.310721877
386744,1935291,Cristina,Manhattan,Upper East Side,Privaate room,105,7,93,43623,1.06,1,70,0.897466118
386799,1935605,Jon,Manhattan,Midtown,Entire home/apt,250,3,116,42372,1.32,1,0,0.784194977
387324,1828506,Yogi,Manhattan,Kips Bay,Privaate room,74,240,15,43347,0.17,1,90,0.546356622
387377,390251,Lilly,Manhattan,Harlem,Entire home/apt,165,2,70,43619,0.8,4,15,0.02803346
387666,1939728,Michael & Aleksandra,Manhattan,Washington Heights,Privaate room,99,3,4,43528,0.41,1,335,0.935790223
387735,1146958,Liz,Manhattan,Gramercy,Entire home/apt,125,30,128,43627,1.46,4,0,0.303749982
389482,1947974,Constance F.,Queens,Briarwood,Privaate room,75,1,59,43413,0.69,2,0,0.511608503
391948,1960128,Luana,Queens,Ozone Park,Shared room,45,1,8,42277,0.11,2,364,0.843379586
391955,1960189,Rebecka,Brooklynn,Columbia St,Entire home/apt,159,2,106,43640,1.22,1,34,0.622513219
392948,312722,Kristian & Di,Brooklynn,Williamsburg,Privaate room,45,15,15,43642,0.57,4,242,0.171641924
393016,1303029,Kristina,Manhattan,Hell's Kitchen,Privaate room,104,2,133,43590,1.51,1,147,0.911486164
393094,1965972,Alayna,Manhattan,Financial District,Entire home/apt,225,4,27,43610,0.31,1,169,0.971190019
393682,1968502,Paola,Manhattan,Nolita,Privaate room,100,5,61,43102,0.7,1,188,0.393653451
394026,1651591,Todd,Brooklynn,Greenpoint,Privaate room,90,2,2,43381,0.02,2,89,0.196885452
394111,1947974,Constance F.,Queens,Briarwood,Privaate room,75,1,16,42736,0.18,2,189,0.664486568
394235,1970839,Javier,Manhattan,Flatiron District,Entire home/apt,350,7,0,,,1,0,0.806444264
396636,1981742,Daniel,Manhattan,Harlem,Entire home/apt,135,5,38,43601,0.44,1,253,0.371714649
397034,70234,Richelle,Manhattan,upper West Side,Privaate room,125,1,25,41447,0.28,1,311,0.111684023
397297,1982209,Wendy,Manhattan,East Village,Entire home/apt,225,3,93,42325,1.05,1,0,0.013952524
397420,1985717,Darktalia,Manhattan,Harlem,Privaate room,85,3,6,42983,0.07,1,363,0.192979081
398281,325790,Michael,Manhattan,Upper East Side,Entire home/apt,200,7,30,42708,0.34,1,224,0.501056337
398283,1989327,William,Brooklynn,South Slope,Entire home/apt,250,3,17,43651,0.46,1,5,0.944962347
399946,1996265,David,Manhattan,Lower East Side,Privaate room,90,10,67,43601,0.77,1,301,0.273374694
400039,1488809,John,Brooklynn,Bushwick,Entire home/apt,130,30,53,42916,0.68,1,0,0.344644999
400466,1985759,Esther,Brooklynn,Prospect-Lefferts Gardens,Entire home/apt,90,30,32,42654,0.37,1,50,0.820468241
401579,462379,Loretta,Brooklynn,Carroll Gardens,Entire home/apt,298,30,131,43639,1.84,2,296,0.633025688
401836,2005740,Maya,Manhattan,Upper East Side,Entire home/apt,300,4,19,43606,0.22,1,84,0.613366948
402037,2006712,Amanda,Manhattan,Harlem,Privaate room,125,1,0,,,1,365,0.344088182
403056,2010724,K. Naomi,Manhattan,East Harlem,Privaate room,125,3,74,43613,0.84,3,212,0.11461332
403264,1386983,Candice,Manhattan,Midtown,Privaate room,145,3,165,43649,1.88,2,181,0.649741454
403668,2013117,Katya,Manhattan,East Village,Entire home/apt,147,2,16,43467,0.18,1,0,0.588933716
404502,242506,Jsun,Brooklynn,Williamsburg,Privaate room,123,3,269,43621,3.09,3,158,0.690224268
404923,2017752,Jeruschka,Brooklynn,Windsor Terrace,Entire home/apt,88,3,243,43640,2.75,1,217,0.956072298
405025,2018042,Megan,Queens,Long Island City,Entire home/apt,215,2,59,43647,0.94,1,335,0.401460378
405408,2020431,M. C.,Manhattan,SoHo,Entire home/apt,225,3,134,43638,1.53,1,231,0.841205622
406926,2027134,Marie-Helene,Manhattan,Nolita,Entire home/apt,269,28,81,43649,0.93,1,122,0.986829485
406992,1952186,Erin,Brooklynn,Williamsburg,Entire home/apt,145,3,7,42665,0.08,1,270,0.449654948
407469,2015914,Majar,Brooklynn,Bushwick,Privaate room,75,3,112,43611,1.28,8,330,0.6837019
408491,2034361,Marshall,Manhattan,Greenwich Village,Entire home/apt,145,5,0,,,1,0,0.191474682
408983,520189,Andre,Brooklynn,Prospect-Lefferts Gardens,Entire home/apt,229,2,92,43625,1.05,1,321,0.042875884
409262,1621363,Elizabeth,Brooklynn,Boerum Hill,Entire home/apt,300,29,23,43510,0.26,2,312,0.465058754
409293,2010724,K. Naomi,Manhattan,East Harlem,Privaate room,100,3,67,43613,0.76,3,345,0.737056027
409666,405225,Olga,Brooklynn,Brighton Beach,Entire home/apt,75,2,8,42631,0.1,1,2,0.002604447
411336,2047776,Jennifer,Manhattan,Nolita,Entire home/apt,225,2,244,43647,2.81,2,252,0.070743263
411525,1697784,Jonathan,Brooklynn,Williamsburg,Privaate room,120,6,62,43602,0.7,2,15,0.789810522
411918,2050338,Verena,Brooklynn,Crown Heights,Entire home/apt,160,5,125,43648,1.47,3,169,0.50460548
412061,2051075,Linda,Brooklynn,Crown Heights,Entire home/apt,125,30,58,43617,0.67,2,212,0.889207957
412180,2051961,Kim,Brooklynn,Bedford-Stuyvesant,Entire home/apt,95,5,9,43346,0.1,1,0,0.49131347
413504,1286417,Omri,Brooklynn,Williamsburg,Privaate room,119,3,137,43629,1.57,1,296,0.368856711
